2026-09-23 14:10:04,441 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 18:04:55,767 | INFO | p1-align_11 | -tANM6ETl_M$_$3 对齐迭代 2/8: objective=2.450998, delta=0.006788
2026-09-23 18:04:56,132 | INFO | p1-align_3 | -s9qJ7ATP7w$_$5 对齐迭代 4/8: objective=1.793490, delta=0.000007
2026-09-23 18:04:56,266 | INFO | MainThread | [69/100] -s9qJ7ATP7w$_$5 completed: objective=1.793490, uncertainty=0.2834 (13.79s)
2026-09-23 18:04:56,291 | INFO | p1-align_0 | -s9qJ7ATP7w$_$0 对齐迭代 2/8: objective=1.979679, delta=0.003502
2026-09-23 18:04:56,347 | INFO | p1-align_4 | -s9qJ7ATP7w$_$1 对齐迭代 3/8: objective=1.509242, delta=0.000808
2026-09-23 18:04:56,577 | INFO | p1-align_7 | -t217m2on-s$_$2 对齐迭代 3/8: objective=2.579699, delta=0.000588
2026-09-23 18:04:57,332 | INFO | p1-align_6 | -dxfTGcXJoc$_$2 对齐迭代 6/8: objective=2.129129, delta=0.000032
2026-09-23 18:04:57,502 | INFO | MainThread | [70/100] -dxfTGcXJoc$_$2 completed: objective=2.129129, uncertainty=0.2579 (62.69s)
2026-09-23 18:04:57,908 | INFO | p1-align_13 | -tPCytz4rww$_$10 对齐迭代 3/8: objective=1.852256, delta=0.000449
2026-09-23 18:04:57,932 | INFO | p1-align_9 | -lzEya4AM_4$_$6 对齐迭代 4/8: objective=1.847143, delta=0.000068
2026-09-23 18:04:58,097 | INFO | MainThread | [71/100] -lzEya4AM_4$_$6 completed: objective=1.847143, uncertainty=0.2657 (28.15s)
2026-09-23 18:04:58,562 | INFO | p1-align_3 | -tPCytz4rww$_$11 对齐迭代 1/8: objective=1.843397, delta=0.143193
2026-09-23 18:04:58,638 | INFO | p1-align_14 | -lzEya4AM_4$_$5 对齐迭代 4/8: objective=2.903465, delta=0.000193
2026-09-23 18:04:58,933 | INFO | p1-align_11 | -tANM6ETl_M$_$3 对齐迭代 3/8: objective=2.450436, delta=0.000573
2026-09-23 18:04:59,186 | INFO | p1-align_7 | -t217m2on-s$_$2 对齐迭代 4/8: objective=2.579723, delta=0.000053
2026-09-23 18:04:59,279 | INFO | MainThread | [72/100] -t217m2on-s$_$2 completed: objective=2.579723, uncertainty=0.2891 (11.50s)
2026-09-23 18:04:59,506 | INFO | p1-align_12 | -s9qJ7ATP7w$_$7 对齐迭代 1/8: objective=1.952092, delta=0.172921
2026-09-23 18:04:59,983 | INFO | p1-align_13 | -tPCytz4rww$_$10 对齐迭代 4/8: objective=1.852310, delta=0.000015
2026-09-23 18:05:00,133 | INFO | MainThread | [73/100] -tPCytz4rww$_$10 completed: objective=1.852310, uncertainty=0.3260 (9.12s)
2026-09-23 18:05:00,195 | INFO | p1-align_3 | -tPCytz4rww$_$11 对齐迭代 2/8: objective=1.766422, delta=0.005425
2026-09-23 18:05:00,325 | INFO | p1-align_10 | -ri04Z7vwnc$_$2 对齐迭代 4/8: objective=3.598037, delta=0.000050
2026-09-23 18:05:00,432 | INFO | MainThread | [74/100] -ri04Z7vwnc$_$2 completed: objective=3.598037, uncertainty=0.3754 (22.68s)
2026-09-23 18:05:01,283 | INFO | p1-align_5 | -iRBcNs9oI8$_$9 对齐迭代 3/8: objective=2.723952, delta=0.000042
2026-09-23 18:05:01,418 | INFO | MainThread | [75/100] -iRBcNs9oI8$_$9 completed: objective=2.723952, uncertainty=0.3121 (33.28s)
2026-09-23 18:05:01,920 | INFO | p1-align_3 | -tPCytz4rww$_$11 对齐迭代 3/8: objective=1.765908, delta=0.000414
2026-09-23 18:05:02,043 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 1/8: objective=2.247593, delta=0.124759
2026-09-23 18:05:02,357 | INFO | p1-align_11 | -tANM6ETl_M$_$3 对齐迭代 4/8: objective=2.450394, delta=0.000053
2026-09-23 18:05:02,472 | INFO | MainThread | [76/100] -tANM6ETl_M$_$3 completed: objective=2.450394, uncertainty=0.3373 (12.93s)
2026-09-23 18:05:02,499 | INFO | p1-align_4 | -s9qJ7ATP7w$_$1 对齐迭代 4/8: objective=1.509224, delta=0.000097
2026-09-23 18:05:02,589 | INFO | MainThread | [77/100] -s9qJ7ATP7w$_$1 completed: objective=1.509224, uncertainty=0.3147 (23.27s)
2026-09-23 18:05:02,992 | INFO | p1-align_1 | -mJ2ud6oKI8$_$9 对齐迭代 4/8: objective=1.627187, delta=0.000024
2026-09-23 18:05:03,100 | INFO | MainThread | [78/100] -mJ2ud6oKI8$_$9 completed: objective=1.627187, uncertainty=0.3167 (29.62s)
2026-09-23 18:05:03,256 | INFO | p1-align_9 | -tPCytz4rww$_$16 对齐迭代 1/8: objective=1.932814, delta=0.142972
2026-09-23 18:05:03,569 | INFO | p1-align_3 | -tPCytz4rww$_$11 对齐迭代 4/8: objective=1.765881, delta=0.000031
2026-09-23 18:05:03,656 | INFO | MainThread | [79/100] -tPCytz4rww$_$11 completed: objective=1.765881, uncertainty=0.3379 (7.39s)
2026-09-23 18:05:03,705 | INFO | p1-align_8 | -dxfTGcXJoc$_$6 对齐迭代 4/8: objective=2.094139, delta=0.000089
2026-09-23 18:05:03,854 | INFO | MainThread | [80/100] -dxfTGcXJoc$_$6 completed: objective=2.094139, uncertainty=0.2626 (68.50s)
2026-09-23 18:05:04,380 | INFO | p1-align_11 | -wny0OAz3g8$_$0 对齐迭代 1/8: objective=2.215879, delta=0.166958
2026-09-23 18:05:04,928 | INFO | p1-align_0 | -s9qJ7ATP7w$_$0 对齐迭代 3/8: objective=1.979803, delta=0.000363
2026-09-23 18:05:05,047 | INFO | p1-align_13 | -uywlfIYOS8$_$4 对齐迭代 1/8: objective=2.193509, delta=0.143028
2026-09-23 18:05:05,361 | INFO | p1-align_11 | -wny0OAz3g8$_$0 对齐迭代 2/8: objective=2.154037, delta=0.005521
2026-09-23 18:05:05,538 | INFO | p1-align_5 | -wMB_hJL-3o$_$7 对齐迭代 1/8: objective=3.215277, delta=0.172361
2026-09-23 18:05:05,698 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 1/8: objective=2.149147, delta=0.169798
2026-09-23 18:05:05,785 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 1/8: objective=2.657727, delta=0.146899
2026-09-23 18:05:06,006 | INFO | p1-align_14 | -lzEya4AM_4$_$5 对齐迭代 5/8: objective=2.903462, delta=0.000033
2026-09-23 18:05:06,110 | INFO | MainThread | [81/100] -lzEya4AM_4$_$5 completed: objective=2.903462, uncertainty=0.3014 (36.53s)
2026-09-23 18:05:06,226 | INFO | p1-align_11 | -wny0OAz3g8$_$0 对齐迭代 3/8: objective=2.153480, delta=0.000667
2026-09-23 18:05:06,865 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 2/8: objective=2.034320, delta=0.009520
2026-09-23 18:05:07,088 | INFO | p1-align_11 | -wny0OAz3g8$_$0 对齐迭代 4/8: objective=2.153449, delta=0.000080
2026-09-23 18:05:07,151 | INFO | MainThread | [82/100] -wny0OAz3g8$_$0 completed: objective=2.153449, uncertainty=0.3667 (4.68s)
2026-09-23 18:05:07,175 | INFO | p1-align_4 | -wny0OAz3g8$_$1 对齐迭代 1/8: objective=2.003411, delta=0.178360
2026-09-23 18:05:07,317 | INFO | p1-align_9 | -tPCytz4rww$_$16 对齐迭代 2/8: objective=1.855731, delta=0.009063
2026-09-23 18:05:08,075 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 3/8: objective=2.033727, delta=0.003594
2026-09-23 18:05:08,109 | INFO | p1-align_10 | -vxjVxOeScU$_$4 对齐迭代 1/8: objective=2.080827, delta=0.130646
2026-09-23 18:05:08,413 | INFO | p1-align_13 | -uywlfIYOS8$_$4 对齐迭代 2/8: objective=2.123608, delta=0.003873
2026-09-23 18:05:08,505 | INFO | p1-align_5 | -wMB_hJL-3o$_$7 对齐迭代 2/8: objective=3.104646, delta=0.008744
2026-09-23 18:05:08,829 | INFO | p1-align_6 | -tPCytz4rww$_$12 对齐迭代 1/8: objective=2.302577, delta=0.142825
2026-09-23 18:05:09,235 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 4/8: objective=2.033554, delta=0.001202
2026-09-23 18:05:09,851 | INFO | p1-align_11 | -wny0OAz3g8$_$9 对齐迭代 1/8: objective=1.590941, delta=0.156268
2026-09-23 18:05:10,321 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 5/8: objective=2.033508, delta=0.000375
2026-09-23 18:05:10,511 | INFO | p1-align_12 | -s9qJ7ATP7w$_$7 对齐迭代 2/8: objective=1.877654, delta=0.002946
2026-09-23 18:05:10,517 | INFO | p1-align_8 | -wny0OAz3g8$_$5 对齐迭代 1/8: objective=1.495031, delta=0.163163
2026-09-23 18:05:10,752 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 2/8: objective=2.611430, delta=0.010702
2026-09-23 18:05:10,801 | INFO | p1-align_9 | -tPCytz4rww$_$16 对齐迭代 3/8: objective=1.857413, delta=0.001031
2026-09-23 18:05:11,187 | INFO | p1-align_4 | -wny0OAz3g8$_$1 对齐迭代 2/8: objective=1.898692, delta=0.006356
2026-09-23 18:05:11,272 | INFO | p1-align_5 | -wMB_hJL-3o$_$7 对齐迭代 3/8: objective=3.105714, delta=0.001176
2026-09-23 18:05:11,624 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 6/8: objective=2.033489, delta=0.000113
2026-09-23 18:05:11,744 | INFO | p1-align_13 | -uywlfIYOS8$_$4 对齐迭代 3/8: objective=2.123252, delta=0.000361
2026-09-23 18:05:12,023 | INFO | p1-align_11 | -wny0OAz3g8$_$9 对齐迭代 2/8: objective=1.494940, delta=0.007639
2026-09-23 18:05:12,601 | INFO | p1-align_14 | -wny0OAz3g8$_$7 对齐迭代 1/8: objective=2.058459, delta=0.182429
2026-09-23 18:05:12,708 | INFO | p1-align_0 | -s9qJ7ATP7w$_$0 对齐迭代 4/8: objective=1.979800, delta=0.000041
2026-09-23 18:05:12,811 | INFO | MainThread | [83/100] -s9qJ7ATP7w$_$0 completed: objective=1.979800, uncertainty=0.3537 (33.68s)
2026-09-23 18:05:12,932 | INFO | p1-align_3 | -wny0OAz3g8$_$3 对齐迭代 7/8: objective=2.033485, delta=0.000035
2026-09-23 18:05:13,028 | INFO | MainThread | [84/100] -wny0OAz3g8$_$3 completed: objective=2.033485, uncertainty=0.3374 (9.37s)
2026-09-23 18:05:13,487 | INFO | p1-align_1 | -wny0OAz3g8$_$2 对齐迭代 1/8: objective=2.165669, delta=0.202592
2026-09-23 18:05:13,695 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 2/8: objective=2.183821, delta=0.003206
2026-09-23 18:05:14,213 | INFO | p1-align_11 | -wny0OAz3g8$_$9 对齐迭代 3/8: objective=1.493968, delta=0.000727
2026-09-23 18:05:14,387 | INFO | p1-align_5 | -wMB_hJL-3o$_$7 对齐迭代 4/8: objective=3.105917, delta=0.000165
2026-09-23 18:05:14,516 | INFO | p1-align_10 | -vxjVxOeScU$_$4 对齐迭代 2/8: objective=2.004183, delta=0.003388
2026-09-23 18:05:14,881 | INFO | p1-align_9 | -tPCytz4rww$_$16 对齐迭代 4/8: objective=1.857618, delta=0.000137
2026-09-23 18:05:15,294 | INFO | p1-align_13 | -uywlfIYOS8$_$4 对齐迭代 4/8: objective=2.123218, delta=0.000035
2026-09-23 18:05:15,390 | INFO | MainThread | [85/100] -uywlfIYOS8$_$4 completed: objective=2.123218, uncertainty=0.3259 (15.26s)
2026-09-23 18:05:15,609 | INFO | p1-align_4 | -wny0OAz3g8$_$1 对齐迭代 3/8: objective=1.898748, delta=0.000458
2026-09-23 18:05:16,251 | INFO | p1-align_11 | -wny0OAz3g8$_$9 对齐迭代 4/8: objective=1.493857, delta=0.000083
2026-09-23 18:05:16,348 | INFO | MainThread | [86/100] -wny0OAz3g8$_$9 completed: objective=1.493857, uncertainty=0.3331 (9.20s)
2026-09-23 18:05:16,425 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 3/8: objective=2.611614, delta=0.003156
2026-09-23 18:05:16,922 | INFO | p1-align_5 | -wMB_hJL-3o$_$7 对齐迭代 5/8: objective=3.105947, delta=0.000023
2026-09-23 18:05:16,961 | INFO | p1-align_8 | -wny0OAz3g8$_$5 对齐迭代 2/8: objective=1.396773, delta=0.012938
2026-09-23 18:05:17,019 | INFO | MainThread | [87/100] -wMB_hJL-3o$_$7 completed: objective=3.105947, uncertainty=0.3312 (15.60s)
2026-09-23 18:05:17,650 | INFO | p1-align_6 | -tPCytz4rww$_$12 对齐迭代 2/8: objective=2.219002, delta=0.003922
2026-09-23 18:05:18,037 | INFO | p1-align_14 | -wny0OAz3g8$_$7 对齐迭代 2/8: objective=1.917644, delta=0.008559
2026-09-23 18:05:18,059 | INFO | p1-align_9 | -tPCytz4rww$_$16 对齐迭代 5/8: objective=1.857638, delta=0.000021
2026-09-23 18:05:18,158 | INFO | MainThread | [88/100] -tPCytz4rww$_$16 completed: objective=1.857638, uncertainty=0.2979 (20.06s)
2026-09-23 18:05:18,941 | INFO | p1-align_4 | -wny0OAz3g8$_$1 对齐迭代 4/8: objective=1.898746, delta=0.000036
2026-09-23 18:05:19,028 | INFO | MainThread | [89/100] -wny0OAz3g8$_$1 completed: objective=1.898746, uncertainty=0.3387 (16.44s)
2026-09-23 18:05:19,612 | INFO | p1-align_10 | -vxjVxOeScU$_$4 对齐迭代 3/8: objective=2.004279, delta=0.000152
2026-09-23 18:05:19,889 | INFO | p1-align_3 | -yRb-Jum7EQ$_$5 对齐迭代 1/8: objective=1.610600, delta=0.147761
2026-09-23 18:05:19,893 | INFO | p1-align_12 | -s9qJ7ATP7w$_$7 对齐迭代 3/8: objective=1.877747, delta=0.000098
2026-09-23 18:05:19,966 | INFO | MainThread | [90/100] -s9qJ7ATP7w$_$7 completed: objective=1.877747, uncertainty=0.3441 (32.75s)
2026-09-23 18:05:20,177 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 4/8: objective=2.611857, delta=0.001153
2026-09-23 18:05:21,249 | INFO | p1-align_8 | -wny0OAz3g8$_$5 对齐迭代 3/8: objective=1.396721, delta=0.000980
2026-09-23 18:05:21,267 | INFO | p1-align_1 | -wny0OAz3g8$_$2 对齐迭代 2/8: objective=2.040467, delta=0.020215
2026-09-23 18:05:21,700 | INFO | p1-align_14 | -wny0OAz3g8$_$7 对齐迭代 3/8: objective=1.917681, delta=0.000998
2026-09-23 18:05:22,770 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 3/8: objective=2.183877, delta=0.000270
2026-09-23 18:05:23,414 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 5/8: objective=2.611947, delta=0.000409
2026-09-23 18:05:23,547 | INFO | p1-align_6 | -tPCytz4rww$_$12 对齐迭代 3/8: objective=2.218662, delta=0.000247
2026-09-23 18:05:23,549 | INFO | p1-align_10 | -vxjVxOeScU$_$4 对齐迭代 4/8: objective=2.004284, delta=0.000012
2026-09-23 18:05:23,629 | INFO | MainThread | [91/100] -vxjVxOeScU$_$4 completed: objective=2.004284, uncertainty=0.2987 (23.20s)
2026-09-23 18:05:23,644 | INFO | p1-align_0 | -yRb-Jum7EQ$_$1 对齐迭代 1/8: objective=2.206027, delta=0.173336
2026-09-23 18:05:23,879 | INFO | p1-align_13 | -yRb-Jum7EQ$_$6 对齐迭代 1/8: objective=2.047156, delta=0.143843
2026-09-23 18:05:24,121 | INFO | p1-align_3 | -yRb-Jum7EQ$_$5 对齐迭代 2/8: objective=1.550829, delta=0.009079
2026-09-23 18:05:25,141 | INFO | p1-align_8 | -wny0OAz3g8$_$5 对齐迭代 4/8: objective=1.396751, delta=0.000063
2026-09-23 18:05:25,200 | INFO | p1-align_14 | -wny0OAz3g8$_$7 对齐迭代 4/8: objective=1.917767, delta=0.000118
2026-09-23 18:05:25,211 | INFO | MainThread | [92/100] -wny0OAz3g8$_$5 completed: objective=1.396751, uncertainty=0.3396 (21.36s)
2026-09-23 18:05:26,114 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 6/8: objective=2.611980, delta=0.000144
2026-09-23 18:05:26,511 | INFO | p1-align_1 | -wny0OAz3g8$_$2 对齐迭代 3/8: objective=2.038794, delta=0.002524
2026-09-23 18:05:27,650 | INFO | p1-align_3 | -yRb-Jum7EQ$_$5 对齐迭代 3/8: objective=1.551566, delta=0.000495
2026-09-23 18:05:27,846 | INFO | p1-align_14 | -wny0OAz3g8$_$7 对齐迭代 5/8: objective=1.917781, delta=0.000014
2026-09-23 18:05:27,920 | INFO | MainThread | [93/100] -wny0OAz3g8$_$7 completed: objective=1.917781, uncertainty=0.3274 (21.81s)
2026-09-23 18:05:28,270 | INFO | p1-align_6 | -tPCytz4rww$_$12 对齐迭代 4/8: objective=2.218621, delta=0.000024
2026-09-23 18:05:28,353 | INFO | MainThread | [94/100] -tPCytz4rww$_$12 completed: objective=2.218621, uncertainty=0.2743 (30.85s)
2026-09-23 18:05:28,621 | INFO | p1-align_7 | -tPCytz4rww$_$18 对齐迭代 7/8: objective=2.611992, delta=0.000050
2026-09-23 18:05:28,672 | INFO | MainThread | [95/100] -tPCytz4rww$_$18 completed: objective=2.611992, uncertainty=0.3244 (29.39s)
2026-09-23 18:05:28,726 | INFO | p1-align_2 | -t217m2on-s$_$7 对齐迭代 4/8: objective=2.183889, delta=0.000030
2026-09-23 18:05:28,797 | INFO | MainThread | [96/100] -t217m2on-s$_$7 completed: objective=2.183889, uncertainty=0.2376 (39.86s)
2026-09-23 18:05:29,076 | INFO | p1-align_13 | -yRb-Jum7EQ$_$6 对齐迭代 2/8: objective=1.990978, delta=0.005811
2026-09-23 18:05:29,439 | INFO | p1-align_0 | -yRb-Jum7EQ$_$1 对齐迭代 2/8: objective=2.093420, delta=0.006568
2026-09-23 18:05:29,843 | INFO | p1-align_3 | -yRb-Jum7EQ$_$5 对齐迭代 4/8: objective=1.551611, delta=0.000041
2026-09-23 18:05:29,899 | INFO | MainThread | [97/100] -yRb-Jum7EQ$_$5 completed: objective=1.551611, uncertainty=0.2405 (16.87s)
2026-09-23 18:05:29,912 | INFO | p1-align_1 | -wny0OAz3g8$_$2 对齐迭代 4/8: objective=2.038818, delta=0.000260
2026-09-23 18:05:30,884 | INFO | p1-align_13 | -yRb-Jum7EQ$_$6 对齐迭代 3/8: objective=1.992397, delta=0.000518
2026-09-23 18:05:31,145 | INFO | p1-align_1 | -wny0OAz3g8$_$2 对齐迭代 5/8: objective=2.038823, delta=0.000029
2026-09-23 18:05:31,178 | INFO | MainThread | [98/100] -wny0OAz3g8$_$2 completed: objective=2.038823, uncertainty=0.3462 (28.08s)
2026-09-23 18:05:31,619 | INFO | p1-align_0 | -yRb-Jum7EQ$_$1 对齐迭代 3/8: objective=2.093278, delta=0.000308
2026-09-23 18:05:32,013 | INFO | p1-align_13 | -yRb-Jum7EQ$_$6 对齐迭代 4/8: objective=1.992521, delta=0.000046
2026-09-23 18:05:32,036 | INFO | MainThread | [99/100] -yRb-Jum7EQ$_$6 completed: objective=1.992521, uncertainty=0.2430 (16.65s)
2026-09-23 18:05:32,539 | INFO | p1-align_0 | -yRb-Jum7EQ$_$1 对齐迭代 4/8: objective=2.093273, delta=0.000028
2026-09-23 18:05:32,565 | INFO | MainThread | [100/100] -yRb-Jum7EQ$_$1 completed: objective=2.093273, uncertainty=0.2413 (19.75s)
2026-09-23 18:05:32,869 | INFO | MainThread | 步骤4/4 验收审计、结果输出与典型样本可视化
2026-09-23 18:07:17,633 | INFO | MainThread | 步骤1/4 数据输入与特征提取
2026-09-23 18:07:18,920 | INFO | MainThread | 步骤2/4 参数初始化: config_fingerprint=d4014d277a8e
2026-09-23 18:07:18,920 | INFO | MainThread | 步骤3/4 模型调用
2026-09-23 18:07:18,924 | INFO | MainThread | 模型求解开始: 样本=100, alignment_workers=15, overwrite=False
2026-09-23 18:07:18,934 | INFO | MainThread | [1/100] -9y-fZ3swSY$_$4 resumed: objective=1.798189, uncertainty=0.3557 (0.00s)
2026-09-23 18:07:18,934 | INFO | MainThread | [2/100] -3g5yACwYnA$_$2 resumed: objective=1.949836, uncertainty=0.2616 (0.00s)
2026-09-23 18:07:18,935 | INFO | MainThread | [3/100] -571d8cVauQ$_$0 resumed: objective=2.328886, uncertainty=0.2891 (0.01s)
2026-09-23 18:07:18,936 | INFO | MainThread | [4/100] -9y-fZ3swSY$_$8 resumed: objective=1.921637, uncertainty=0.3205 (0.00s)
2026-09-23 18:07:18,937 | INFO | MainThread | [5/100] -3g5yACwYnA$_$9 resumed: objective=1.986196, uncertainty=0.2930 (0.00s)
2026-09-23 18:07:18,938 | INFO | MainThread | [6/100] -571d8cVauQ$_$5 resumed: objective=1.489371, uncertainty=0.2584 (0.01s)
2026-09-23 18:07:18,938 | INFO | MainThread | [7/100] -3nNcZdcdvU$_$5 resumed: objective=2.598940, uncertainty=0.2979 (0.00s)
2026-09-23 18:07:18,940 | INFO | MainThread | [8/100] -3g5yACwYnA$_$3 resumed: objective=1.550985, uncertainty=0.2511 (0.00s)
2026-09-23 18:07:18,941 | INFO | MainThread | [9/100] -3g5yACwYnA$_$13 resumed: objective=1.839895, uncertainty=0.3135 (0.00s)
2026-09-23 18:07:18,943 | INFO | MainThread | [10/100] -9y-fZ3swSY$_$0 resumed: objective=1.883901, uncertainty=0.3336 (0.01s)
2026-09-23 18:07:18,943 | INFO | MainThread | [11/100] -6rXp3zJ3kc$_$8 resumed: objective=2.026711, uncertainty=0.2804 (0.01s)
2026-09-23 18:07:18,944 | INFO | MainThread | [12/100] -AUZQgSxyPQ$_$2 resumed: objective=1.750226, uncertainty=0.2316 (0.01s)
2026-09-23 18:07:18,945 | INFO | MainThread | [13/100] -HwX2H8Z4hY$_$9 resumed: objective=1.454086, uncertainty=0.3129 (0.01s)
2026-09-23 18:07:18,946 | INFO | MainThread | [14/100] -HwX2H8Z4hY$_$6 resumed: objective=1.653096, uncertainty=0.3014 (0.01s)
2026-09-23 18:07:18,946 | INFO | MainThread | [15/100] -HwX2H8Z4hY$_$2 resumed: objective=1.635594, uncertainty=0.3290 (0.01s)
2026-09-23 18:07:18,948 | INFO | MainThread | [16/100] -HwX2H8Z4hY$_$5 resumed: objective=1.722795, uncertainty=0.3006 (0.01s)
2026-09-23 18:07:18,948 | INFO | MainThread | [17/100] -I_e4mIh0yE$_$1 resumed: objective=2.350110, uncertainty=0.2944 (0.01s)
2026-09-23 18:07:18,949 | INFO | MainThread | [18/100] -HeZS2-Prhc$_$2 resumed: objective=1.962558, uncertainty=0.2811 (0.01s)
2026-09-23 18:07:18,950 | INFO | MainThread | [19/100] -MeTTeMJBNc$_$7 resumed: objective=2.496468, uncertainty=0.2985 (0.01s)
2026-09-23 18:07:18,950 | INFO | MainThread | [20/100] -MeTTeMJBNc$_$0 resumed: objective=2.411009, uncertainty=0.2924 (0.01s)
2026-09-23 18:07:18,951 | INFO | MainThread | [21/100] -I_e4mIh0yE$_$3 resumed: objective=2.015768, uncertainty=0.2933 (0.01s)
2026-09-23 18:07:18,953 | INFO | MainThread | [22/100] -NFrJFQijFE$_$1 resumed: objective=1.216192, uncertainty=0.3080 (0.01s)
2026-09-23 18:07:18,954 | INFO | MainThread | [23/100] -MeTTeMJBNc$_$13 resumed: objective=2.707187, uncertainty=0.3383 (0.01s)
2026-09-23 18:07:18,955 | INFO | MainThread | [24/100] -RfYyzHpjk4$_$2 resumed: objective=1.896455, uncertainty=0.3639 (0.01s)
2026-09-23 18:07:18,956 | INFO | MainThread | [25/100] -NFrJFQijFE$_$2 resumed: objective=1.799990, uncertainty=0.3237 (0.01s)
2026-09-23 18:07:18,956 | INFO | MainThread | [26/100] -THoVjtIkeU$_$2 resumed: objective=2.003020, uncertainty=0.3346 (0.01s)
2026-09-23 18:07:18,957 | INFO | MainThread | [27/100] -RfYyzHpjk4$_$11 resumed: objective=2.209478, uncertainty=0.3290 (0.01s)
2026-09-23 18:07:18,958 | INFO | MainThread | [28/100] -UacrmKiTn4$_$10 resumed: objective=1.983581, uncertainty=0.3011 (0.01s)
2026-09-23 18:07:18,958 | INFO | MainThread | [29/100] -UacrmKiTn4$_$4 resumed: objective=2.686244, uncertainty=0.3329 (0.01s)
2026-09-23 18:07:18,958 | INFO | MainThread | [30/100] -UUCSKoHeMA$_$0 resumed: objective=2.392841, uncertainty=0.2991 (0.01s)
2026-09-23 18:07:18,959 | INFO | MainThread | [31/100] -THoVjtIkeU$_$12 resumed: objective=1.917467, uncertainty=0.2668 (0.01s)
2026-09-23 18:07:18,960 | INFO | MainThread | [32/100] -RfYyzHpjk4$_$8 resumed: objective=1.779527, uncertainty=0.3250 (0.01s)
2026-09-23 18:07:18,962 | INFO | MainThread | [33/100] -UuX1xuaiiE$_$0 resumed: objective=2.221182, uncertainty=0.3291 (0.01s)
2026-09-23 18:07:18,964 | INFO | MainThread | [34/100] -UuX1xuaiiE$_$1 resumed: objective=1.511928, uncertainty=0.3019 (0.01s)
2026-09-23 18:07:18,966 | INFO | MainThread | [35/100] -UuX1xuaiiE$_$3 resumed: objective=1.392435, uncertainty=0.3157 (0.01s)
2026-09-23 18:07:18,966 | INFO | MainThread | [36/100] -THoVjtIkeU$_$6 resumed: objective=1.775827, uncertainty=0.3164 (0.01s)
2026-09-23 18:07:18,967 | INFO | MainThread | [37/100] -UuX1xuaiiE$_$6 resumed: objective=1.654295, uncertainty=0.2987 (0.01s)
2026-09-23 18:07:18,968 | INFO | MainThread | [38/100] -aNfi7CP8vM$_$7 resumed: objective=2.447378, uncertainty=0.2876 (0.01s)
2026-09-23 18:07:18,969 | INFO | MainThread | [39/100] -egA8-b7-3M$_$13 resumed: objective=2.207910, uncertainty=0.3388 (0.01s)
2026-09-23 18:07:18,970 | INFO | MainThread | [40/100] -egA8-b7-3M$_$1 resumed: objective=1.761026, uncertainty=0.2664 (0.01s)
2026-09-23 18:07:18,972 | INFO | MainThread | [41/100] -dxfTGcXJoc$_$6 resumed: objective=2.094139, uncertainty=0.2626 (0.01s)
